snow,driver,n,r_pearson,p_pearson,r_detrended,p_detrended,r_spearman,p_spearman,family,q_pearson,sig_pearson,q_detrended,sig_detrended
sle_mean,NINO34_SON,24,-0.13686649117520877,0.5248438185006263,-0.15840789464913388,0.4697724496307534,-0.07391304347826086,0.7321592468547029,circulation,0.6924255289692474,False,0.683646765154962,False
sle_mean,DMI_SON,24,-0.12089394155315401,0.5755702810202378,-0.3189531287917902,0.15850253315302418,-0.14869565217391303,0.49023510599833664,circulation,0.7411452933685253,False,0.3405540140887834,False
sle_mean,AMO_SON,23,0.21263534909220957,0.3243028693232217,0.030241590665720117,0.8907217525579557,0.12845849802371542,0.5544733095147149,circulation,0.574377434822392,False,0.9221917560611658,False
sle_mean,NCP_SON,24,-0.5002437273401201,0.013776371480795432,-0.6438062655288599,0.0020302009557246203,-0.5182608695652173,0.010261885353509732,circulation,0.06254079814248409,False,0.01330501962386162,True
sle_mean,MOI_SON,24,-0.14206018365149994,0.5184875780934455,-0.2400016909604087,0.366797651391791,-0.15652173913043477,0.47634465877334464,circulation,0.6924255289692474,False,0.5970386013996252,False
sle_djfm,t2m_djfm,24,0.8122280647009814,9.964238637812964e-07,0.7788512228264534,1.5159005201330164e-05,0.7469565217391304,2.077691182307551e-05,climate,6.244256213029457e-05,True,0.0007124732444625178,True
sle_djfm,t2m_ondjfm,24,0.739189753970038,3.331019066070229e-05,0.6730336156324037,0.0004947667820015186,0.6452173913043477,0.0006180187121775924,climate,0.0005693014403829119,True,0.0054655875996387025,True
sle_djfm,tmin_djfm,24,0.7188386871103583,0.00012729310133006264,0.6384903195087321,0.0007210472325144691,0.7078260869565216,0.00017947666736560188,climate,0.0012935731378406366,True,0.006777843985636009,True
sle_djfm,tmax_djfm,24,0.7511310925608404,1.8793339126874668e-05,0.7309209029906545,7.257822777236387e-05,0.7130434782608696,7.62086356358442e-05,climate,0.0003980718682256355,True,0.0017139899932285534,True
sle_djfm,precip_ondjfm,24,-0.15420714333446792,0.4720193636671436,-0.21425700590100547,0.31424545172617274,-0.1469565217391304,0.4933446688505141,climate,0.6889054879382637,False,0.5495641388327486,False
sle_djfm,precip_djfm,24,-0.325549942099083,0.12043273599754427,-0.3862384761801143,0.062257424838830726,-0.33391304347826084,0.11064912172154089,climate,0.3080456376535826,False,0.17350408926969088,False
sle_djfm,snowfall_ondjfm,24,-0.8782508063730607,3.3120557335425785e-08,-0.8508823166599933,1.367211285576692e-07,-0.8217391304347826,1.4255338758440915e-06,climate,6.226664779060047e-06,True,2.498634469518466e-05,True
sle_djfm,snowfall_fraction_ondjfm,24,-0.7827797470073478,8.257602274057567e-06,-0.7294124535888741,5.78400114719507e-05,-0.7443478260869565,3.907219843040877e-05,climate,0.0002217756039318318,True,0.0016729111010348819,True
sle_djfm,pdd_ondjfm,24,0.74135072437967,2.7731150119175462e-05,0.6789614546464015,0.00044426004908597463,0.6286956521739131,0.0008767422439260106,climate,0.0004965196402290464,True,0.0050618720744341344,True
sle_djfm,isotherm0_m_djfm,24,0.8213119306994495,6.476290398554307e-07,0.7886678795590364,9.307182730228881e-06,0.7565217391304346,1.5065244341084841e-05,climate,4.870170379712839e-05,True,0.0004999286723665799,True
sle_djfm,swe_max,24,-0.788234627119075,7.492386472126613e-06,-0.7715354326331876,8.01672450073068e-06,-0.7426086956521739,4.7127663141694285e-05,climate,0.00021670287027073895,True,0.0004999286723665799,True
sle_djfm,NAO_ONDJFM,24,-0.11248730711866597,0.6067818087389885,-0.3101685683202147,0.1385101644999154,-0.040869565217391296,0.8520714416299674,circulation,0.7656038929055694,False,0.32347715436005087,False
sle_djfm,EA_ONDJFM,24,0.1776879679321485,0.40912098189675905,0.1251637172942046,0.5582641125737449,0.15478260869565216,0.47298538321295014,circulation,0.6561045223853437,False,0.7523559366585235,False
sle_djfm,WP_ONDJFM,24,0.4872587873863795,0.02009582606292532,0.34092830526407547,0.0981996951739875,0.32608695652173914,0.1344408039955556,circulation,0.08889447764305788,False,0.25289784510561164,False
sle_djfm,EAWR_ONDJFM,24,-0.3656230641239536,0.08593175378688916,-0.4981949926470045,0.011173935867894686,-0.40347826086956523,0.05601074758868412,circulation,0.24877557374121648,False,0.04616922952009233,True
sle_djfm,SCAND_ONDJFM,24,0.1070884004451278,0.602722354329396,0.23652331856043846,0.28867642407114313,0.1973913043478261,0.3339540157303561,circulation,0.7656038929055694,False,0.521838151205528,False
sle_djfm,POL_ONDJFM,24,-0.42857601209194673,0.03375272204518999,-0.3970089090195967,0.06022572059946511,-0.2669565217391304,0.20011129810503783,circulation,0.13083529370094263,False,0.1715520526166582,False
sle_djfm,AO_ONDJFM,24,-0.2267237595860298,0.27523132102652004,-0.4202184205478045,0.04853021918993996,-0.21739130434782608,0.29600063570608415,circulation,0.5319019796889453,False,0.144820336630297,False
sle_djfm,NINO34_ONDJFM,24,-0.01338082246249131,0.9503543602477653,-0.05759986233463148,0.7897194419197824,-0.013043478260869565,0.9516045297785911,circulation,0.960573224336451,False,0.8682295618767197,False
sle_djfm,DMI_ONDJFM,24,0.2127690572445759,0.3250098616587547,-0.028643544290118887,0.895434982020155,0.2069565217391304,0.3387090262442639,circulation,0.574377434822392,False,0.9221917560611658,False
sle_djfm,AMO_ONDJFM,23,0.16138695432468378,0.46243241412499736,0.012333084572604486,0.9556536226511793,0.008893280632411068,0.9679113387383692,circulation,0.68071314611458,False,0.9685330515278798,False
sle_djfm,NCP_ONDJFM,24,-0.6370009377972529,0.0006009523529327228,-0.7084832234273625,0.00015959058135635288,-0.6634782608695651,0.000291435981177748,circulation,0.004519161694054075,True,0.0026483119299891447,True
sle_djfm,MOI_ONDJFM,24,-0.40452334414044416,0.048655872820951,-0.5134857019942168,0.010782288901142384,-0.48869565217391303,0.014823788582044816,circulation,0.17098501715429462,False,0.04555214187448917,True
sle_djfm,NAO_DJF,24,-0.16758939071478807,0.4448552307228991,-0.411028931925057,0.04366472892634137,-0.06782608695652173,0.7585629627324042,circulation,0.6648095567271594,False,0.13522081898595648,False
sle_djfm,EA_DJF,24,0.13768158979237344,0.5226181974865347,0.09257673258823512,0.666183432318312,0.1391304347826087,0.5182091275302284,circulation,0.6924255289692474,False,0.8088651502845464,False
sle_djfm,WP_DJF,24,0.208336924222026,0.34131527582884125,0.06757058895869722,0.7498082330685009,0.23217391304347823,0.2876178907755168,circulation,0.5921450641466375,False,0.854490336474334,False
sle_djfm,EAWR_DJF,24,-0.5612769030108447,0.004242662408280387,-0.5958685579459427,0.0021968950924900637,-0.553163744322585,0.004961724699927733,circulation,0.02304445362524682,True,0.013541517291414163,True
sle_djfm,SCAND_DJF,24,0.14675932483222703,0.47722678748706737,0.2799235322251423,0.2045585645989564,0.2026086956521739,0.32403532304262717,circulation,0.6889054879382637,False,0.4005938556729563,False
sle_djfm,POL_DJF,24,-0.5854047802311316,0.002044552954311569,-0.49985319372581977,0.018720183415537422,-0.45217391304347826,0.022825862911191968,circulation,0.013029693403748304,True,0.06768066311771222,False
sle_djfm,AO_DJF,24,-0.3984198093579563,0.04914534913494307,-0.5631770734326775,0.00520164878437196,-0.39391304347826084,0.05200804118960863,circulation,0.1710986229142462,False,0.02540025899901113,True
sle_djfm,NINO34_DJF,24,-0.004785175515759264,0.9822056859304806,-0.05683413442733676,0.7928223389498281,0.002608695652173913,0.990298690841402,circulation,0.9822056859304807,False,0.8690997068371293,False
sle_djfm,DMI_DJF,24,0.39932698582443105,0.056208808899594696,0.20636786257585799,0.3408814161128053,0.35478260869565215,0.09291057890396309,circulation,0.189493421513269,False,0.5786049945434291,False
sle_djfm,AMO_DJF,23,0.11004826574820975,0.6171106765402704,-0.022616626269061454,0.91910213673467,0.009881422924901188,0.9643022233916856,circulation,0.7708757952795404,False,0.9416414261913785,False
sle_djfm,NCP_DJF,24,-0.5854094753267368,0.0021640729299160165,-0.6076920897947631,0.0020877557388506267,-0.571304347826087,0.002922957825786085,circulation,0.01356152369414037,True,0.01330501962386162,True
sle_djfm,MOI_DJF,24,-0.5308372471530253,0.00745080502278348,-0.6534286582653233,0.0005582149019175273,-0.5165217391304348,0.009567640414296166,circulation,0.036861877481139324,True,0.005718687851720852,True
sle_djfm,NAO_SON,24,0.15686831590001676,0.4496491774557184,0.14838849779742747,0.5039800465076152,0.1408695652173913,0.49772697017131773,circulation,0.6682533230171942,False,0.7177897632078156,False
sle_djfm,EA_SON,24,0.32891886553806177,0.11501102453543262,0.16053987434327432,0.4678363475998163,0.3167973349502822,0.12984395867657988,circulation,0.2961927755159086,False,0.683646765154962,False
sle_djfm,WP_SON,24,0.052664121934658845,0.8028506523695285,0.07237607195376278,0.742369362332546,-0.07001522235529574,0.739819741020779,circulation,0.882666214301002,False,0.8536112545475147,False
sle_djfm,EAWR_SON,24,-0.45052149144290143,0.022454932709664845,-0.4673408568046501,0.026154699001051905,-0.39999999999999997,0.04539598680739452,circulation,0.09486578313296608,False,0.09080753729290204,False
sle_djfm,SCAND_SON,24,0.06406838123328132,0.7630106237619885,0.14298361188331532,0.5099804783073836,0.16695652173913042,0.4292215269248617,circulation,0.8615375211246477,False,0.720874661066076,False
sle_djfm,POL_SON,24,-0.1240090291141984,0.5794653345775527,-0.02687729305753539,0.8971013438671469,0.02434782608695652,0.913679492359318,circulation,0.7436142177513987,False,0.9221917560611658,False
sle_djfm,AO_SON,24,0.21932479996222454,0.27425594537802656,0.19342395178855537,0.3957442270006488,0.17217391304347823,0.39300915970545536,circulation,0.5319019796889453,False,0.6278473812330969,False
sle_djfm,NINO34_SON,24,-0.05543092128025329,0.7957217528333842,-0.06831282085677656,0.7526175536599433,-0.03130434782608695,0.8838197113854782,circulation,0.8773940735054324,False,0.854490336474334,False
sle_djfm,DMI_SON,24,-0.09793427614885103,0.645250287761295,-0.29780928584850686,0.1661835822453942,-0.16086956521739126,0.44763639175498005,circulation,0.7902739680724655,False,0.35103947710263045,False
sle_djfm,AMO_SON,23,0.22638315325612554,0.30035055957542756,0.06725089230926382,0.7602118552634881,0.1590909090909091,0.4697127314319688,circulation,0.5508868800017598,False,0.8556726358390544,False
sle_djfm,NCP_SON,24,-0.32697147630814843,0.11037347191533052,-0.4530030571046301,0.030371748560026966,-0.3660869565217391,0.07168875660900856,circulation,0.2922565171842555,False,0.10017348647868544,False
sle_djfm,MOI_SON,24,0.2685396204753221,0.17998298616892,0.2224161457607902,0.3255187515728296,0.18347826086956517,0.3644599641742441,circulation,0.40281906428282094,False,0.5640324912045342,False
sdi_mean,t2m_djfm,24,-0.7822600585805858,3.5336236685118428e-06,-0.7425933366980748,4.89519190216309e-05,-0.7147826086956521,5.579480610260009e-05,climate,0.0001488171507601784,True,0.0015338267960111013,True
sdi_mean,t2m_ondjfm,24,-0.7515530195591311,1.9056631989525103e-05,-0.6837117877954924,0.00031445284710702315,-0.6278260869565216,0.0009089074722027837,climate,0.0003980718682256355,True,0.0042226525182943115,True
sdi_mean,tmin_djfm,24,-0.7333154841225135,0.00011848066748454714,-0.6493078863455466,0.000562743219451254,-0.6930434782608694,0.0003931428912441922,climate,0.001237464749283048,True,0.005718687851720852,True
sdi_mean,tmax_djfm,24,-0.773748297883444,5.995860569054511e-06,-0.7610398946643442,2.0782021545015807e-05,-0.7504347826086956,1.6269196057288334e-05,climate,0.00019296646594659062,True,0.0007814040100925944,True
sdi_mean,precip_ondjfm,24,0.22099580020323062,0.2996823905130643,0.29716127572180356,0.15822047736312272,0.2773913043478261,0.18968752989343696,climate,0.5508868800017598,False,0.3405540140887834,False
sdi_mean,precip_djfm,24,0.3162740840364717,0.1318887305032543,0.38394464036214804,0.06397182280388022,0.39826086956521733,0.05375061825803276,climate,0.3241187102563636,False,0.1768632748107277,False
sdi_mean,snowfall_ondjfm,24,0.8937916391057472,1.4516554992803907e-08,0.8699556949101277,3.3371268346178753e-08,0.8791304347826084,5.1062224056210644e-08,climate,5.458224677294269e-06,True,1.2547596898163211e-05,True
sdi_mean,snowfall_fraction_ondjfm,24,0.740862396275551,5.3572952763463896e-05,0.6726715931471288,0.0003329774576380313,0.6826086956521739,0.0003367616305873683,climate,0.0008758013147418446,True,0.004317224967996544,True
sdi_mean,pdd_ondjfm,24,-0.7530317247155256,1.482866585924693e-05,-0.6895302504728839,0.0002758922155313286,-0.6234782608695651,0.0008999752825903406,climate,0.00037170522420512306,True,0.0038420545570288724,True
sdi_mean,isotherm0_m_djfm,24,-0.7847952435881265,3.5621126511744833e-06,-0.7442237400777907,4.445761408139558e-05,-0.7156521739130434,5.973619111765217e-05,climate,0.0001488171507601784,True,0.0015196420813277033,True
sdi_mean,swe_max,24,0.8446755990111658,5.696554161925941e-07,0.8422902130305051,1.9935913320626058e-07,0.8208695652173912,2.198904169040144e-06,climate,4.870170379712839e-05,True,2.498634469518466e-05,True
sdi_mean,NAO_ONDJFM,24,0.09373293220305959,0.6723385652813787,0.30487927687831756,0.14632481770812208,0.015652173913043476,0.9438166112235427,circulation,0.8154816146638658,False,0.32846765347836454,False
sdi_mean,EA_ONDJFM,24,-0.18652068865067753,0.38815233877504984,-0.13245765340989926,0.5360234368389396,-0.12956521739130433,0.5507104967875963,circulation,0.6515414258009765,False,0.7382239848782,False
sdi_mean,WP_ONDJFM,24,-0.40447721140856674,0.06700713902701749,-0.21912879962649998,0.2991222578188229,-0.3217391304347825,0.15203191250278486,circulation,0.21172003591729896,False,0.5355712806660828,False
sdi_mean,EAWR_ONDJFM,24,0.4827102344316362,0.021788505228646327,0.6478398158646219,0.0005087648031578579,0.4834782608695652,0.021549357096706887,circulation,0.09309634052239794,False,0.0054655875996387025,True
sdi_mean,SCAND_ONDJFM,24,-0.1344943138185985,0.49817047418761895,-0.2803534603675236,0.19822710708755184,-0.15304347826086956,0.44020751762101984,circulation,0.6924255289692474,False,0.39022718463308637,False
sdi_mean,POL_ONDJFM,24,0.4054221996168341,0.043221628637883897,0.37116687448298946,0.07834244651904243,0.3356521739130434,0.09909430169832972,circulation,0.15477459397946994,False,0.21040542779399968,False
sdi_mean,AO_ONDJFM,24,0.22875402787868318,0.2620494706882449,0.4404685851943344,0.03530877256205486,0.2026086956521739,0.3219536015161788,circulation,0.5213259311046565,False,0.11250930918078499,False
sdi_mean,NINO34_ONDJFM,24,0.13042079104833262,0.5411942013608264,0.19530999557814527,0.36118053173307296,0.14608695652173911,0.4932435595782979,circulation,0.7065590962210789,False,0.5955332909654915,False
sdi_mean,DMI_ONDJFM,24,-0.17571583020591652,0.4231439390829209,0.09930317699227577,0.646646133991321,-0.19999999999999998,0.3608064876391802,circulation,0.6561045223853437,False,0.7997087620465522,False
sdi_mean,AMO_ONDJFM,23,-0.07301227545019398,0.7420548576687107,0.10779563722153619,0.6253349366508177,0.02075098814229249,0.925563153545834,circulation,0.8564053303176355,False,0.7919836918724615,False
sdi_mean,NCP_ONDJFM,24,0.640037480351556,0.00043293248784113345,0.724184863384576,8.337248549566773e-05,0.6686956521739129,0.00018990493426218516,circulation,0.0036996048960969584,True,0.0017415585859095037,True
sdi_mean,MOI_ONDJFM,24,0.49407778878064645,0.013204749789702241,0.6291615178226345,0.001039251639008977,0.5121739130434783,0.009767081152680906,circulation,0.06129612248059312,False,0.008739330464258673,True
sdi_mean,NAO_DJF,24,0.1707905009961883,0.44468469231223506,0.4362227984996696,0.03185261326076139,0.07217391304347825,0.7481944760820238,circulation,0.6648095567271594,False,0.10414419640040244,False
sdi_mean,EA_DJF,24,-0.18109187070525745,0.4000157005925068,-0.13985015937506798,0.5138269715201523,-0.13739130434782607,0.5246285853642825,circulation,0.6561045223853437,False,0.7235915404178924,False
sdi_mean,WP_DJF,24,-0.16105627838247027,0.4730809427092958,0.0005422703799479248,0.9979720659785034,-0.2069565217391304,0.3544529546566919,circulation,0.6889054879382637,False,0.9979720659785034,False
sdi_mean,EAWR_DJF,24,0.580721034478439,0.002823829952143603,0.6263571343439808,0.0010853307671947314,0.6005653544885927,0.0018433571904343021,circulation,0.01740590265583598,True,0.008804449225442794,True
sdi_mean,SCAND_DJF,24,-0.19334613302131995,0.3330065344405727,-0.3467481906512952,0.10651559312403772,-0.22869565217391302,0.2503373889049395,circulation,0.5850955932226884,False,0.2660591622489209,False
sdi_mean,POL_DJF,24,0.5573065687412679,0.003064014433942333,0.4598763910356254,0.029252726170976007,0.4669565217391304,0.01604533079892353,circulation,0.018286816304163764,True,0.0973365047813007,False
sdi_mean,AO_DJF,24,0.3874853580029853,0.05259137686738173,0.5676122289920595,0.004424695429821705,0.3678260869565217,0.06692949880230482,circulation,0.18141612570766544,False,0.021890598442275803,True
sdi_mean,NINO34_DJF,24,0.12539591381958698,0.5557988241244858,0.19943546645362764,0.35149050886336797,0.1226086956521739,0.5646841859817138,circulation,0.7197552339923552,False,0.590344949899456,False
sdi_mean,DMI_DJF,24,-0.3752884307786343,0.0770814041648977,-0.15546474636519972,0.472734465266729,-0.3182608695652174,0.13813970828020045,circulation,0.2356309590731832,False,0.683646765154962,False
sdi_mean,AMO_DJF,23,-0.021987638036912588,0.9206061759732387,0.13842195291845089,0.5308585090735765,0.03162055335968379,0.8860099218150608,circulation,0.9490485689655316,False,0.7338338213664146,False
sdi_mean,NCP_DJF,24,0.5452277267978477,0.004290190834487439,0.5690167445010025,0.00425847717877173,0.6156521739130434,0.0009019388439497835,circulation,0.02304445362524682,True,0.021349165589575607,True
sdi_mean,MOI_DJF,24,0.5597327163637209,0.0042682743950704285,0.7018604483585461,0.00013656435810595119,0.5530434782608695,0.004857866487159501,circulation,0.02304445362524682,True,0.002445152316563697,True
sdi_mean,NAO_SON,24,-0.19339160552995122,0.33776524126067453,-0.19085003602643535,0.3824976879822233,-0.21826086956521737,0.2780345300743411,circulation,0.5906964219256448,False,0.6172494879026436,False
sdi_mean,EA_SON,24,-0.2630362752128584,0.2108535555343454,-0.06266954188956173,0.7756484096728846,-0.267188961070705,0.20347192279739426,circulation,0.4530339250337935,False,0.8628514853165816,False
sdi_mean,WP_SON,24,-0.020517388321798405,0.9212838501926037,-0.03791674246935057,0.8623457536155356,0.032180909653986865,0.8768095918724111,circulation,0.9490485689655316,False,0.907908333182365,False
sdi_mean,EAWR_SON,24,0.5397807584732178,0.003922898009330943,0.5750389944544879,0.004053318631859462,0.46347826086956523,0.01566272911925497,circulation,0.022015069425499027,True,0.021349165589575607,True
sdi_mean,SCAND_SON,24,-0.06829528905748733,0.7452642920210932,-0.15511679766901884,0.4725464545364768,-0.03043478260869565,0.8849900772250161,circulation,0.8564861492194121,False,0.683646765154962,False
sdi_mean,POL_SON,24,0.15909942572135272,0.4899732247217853,0.06061901985173647,0.7732159600409286,0.12347826086956522,0.5930571835705125,circulation,0.6924255289692474,False,0.8626979257429946,False
sdi_mean,AO_SON,24,-0.1417417061341734,0.4625988269588299,-0.10436422925580856,0.6415442706023977,-0.11043478260869564,0.5678782378820144,circulation,0.68071314611458,False,0.7997087620465522,False
sdi_mean,NINO34_SON,24,0.1686576328299133,0.4256315145171059,0.19896453260672065,0.35326493012600424,0.16869565217391302,0.42552566786780666,circulation,0.6561045223853437,False,0.590344949899456,False
sdi_mean,DMI_SON,24,0.14160253422709623,0.5008266622085059,0.36813847744935313,0.08072612332294103,0.1434782608695652,0.4951124395797917,circulation,0.6924255289692474,False,0.21526966219450944,False
sdi_mean,AMO_SON,23,-0.18834136481524966,0.39674180347262145,-0.004919084092510351,0.9822170553766569,-0.1383399209486166,0.5353480036950655,circulation,0.6561045223853437,False,0.9880381545789458,False
sdi_mean,NCP_SON,24,0.363773652392649,0.06853856048737676,0.5090298470371818,0.012513060517664324,0.3304347826086956,0.10020524792604295,circulation,0.21297932845664183,False,0.05005224207065729,False
sdi_mean,MOI_SON,24,-0.1483583538715374,0.44556385184905367,-0.08209062978818606,0.7138734492297065,-0.1469565217391304,0.4499228221543876,circulation,0.6648095567271594,False,0.8360399853126026,False
scv_mean,t2m_djfm,24,-0.698136474486209,0.0001152315305891396,-0.6387345309353682,0.0013842558800047056,-0.6452173913043477,0.0005387487941966546,climate,0.001237464749283048,True,0.010205494331015084,True
scv_mean,t2m_ondjfm,24,-0.7038296276680649,0.00011275760908161611,-0.6194601797638005,0.0020699907104290097,-0.643478260869565,0.0006420489797891506,climate,0.001237464749283048,True,0.01330501962386162,True
scv_mean,tmin_djfm,24,-0.7246920459898221,0.0001107125937568147,-0.6331494718024917,0.0007983846971238042,-0.7113043478260868,0.00016905644611220816,climate,0.001237464749283048,True,0.007321771856550008,True
scv_mean,tmax_djfm,24,-0.6207519670967332,0.0010459109662651195,-0.5806282167026362,0.003913181881635297,-0.6417391304347826,0.0006189059946423067,climate,0.0074200476097299045,True,0.021019376964212452,True
scv_mean,precip_ondjfm,24,0.005091487562305097,0.9811696571605152,0.05272277694586329,0.8064502277259622,0.10695652173913042,0.619015750228928,climate,0.9822056859304807,False,0.8779976906126075,False
scv_mean,precip_djfm,24,0.09103716264064846,0.6721200439191999,0.12954377375612466,0.5462465840994616,0.19652173913043475,0.35717055184106294,climate,0.8154816146638658,False,0.746322566256756,False
scv_mean,snowfall_ondjfm,24,0.7632489851069288,2.23950739808884e-05,0.7049744916749634,0.00011901038584242844,0.7634782608695652,2.2192585346737362e-05,climate,0.0004431867272007389,True,0.0022373952538376546,True
scv_mean,snowfall_fraction_ondjfm,24,0.7564617403070537,2.530381547066972e-05,0.6902683368158558,0.00021210139942495787,0.7434782608695651,4.1315944831766726e-05,climate,0.00047571173084859077,True,0.0031900050473513664,True
scv_mean,pdd_ondjfm,24,-0.7060980788749538,9.501775401007436e-05,-0.6274409106899239,0.0018419763357525887,-0.643478260869565,0.0005946471686750905,climate,0.001237464749283048,True,0.012592420040781333,True
scv_mean,isotherm0_m_djfm,24,-0.7058127667305685,9.501754678464736e-05,-0.6463795810162221,0.0011005561531803492,-0.643478260869565,0.0005902684280425148,climate,0.001237464749283048,True,0.008804449225442794,True
scv_mean,swe_max,24,0.6876766248016654,0.0002846462078631638,0.6573431060980655,0.00039221072445811805,0.6234782608695651,0.001467428598254342,climate,0.002600811562785156,True,0.004757136528911367,True
scv_mean,NAO_ONDJFM,24,0.049442472673576876,0.8217663963325057,0.2620676778768961,0.21335738146384525,-0.002608695652173913,0.9905224198090044,circulation,0.8982097820378551,False,0.4156599763233462,False
scv_mean,EA_ONDJFM,24,-0.20085392921295822,0.3499890406543009,-0.14750827834501637,0.4888073076501487,-0.09217391304347824,0.6705328739217988,circulation,0.6036508224129227,False,0.6988271774770186,False
scv_mean,WP_ONDJFM,24,-0.3823349455175749,0.07702316512785663,-0.18002586647574131,0.3906597681548696,-0.35739130434782607,0.10012789320431256,circulation,0.2356309590731832,False,0.62325694883933,False
scv_mean,EAWR_ONDJFM,24,0.3655695899031063,0.08667446851090255,0.5223744428120254,0.006814502406351054,0.3078260869565217,0.15355005790429135,circulation,0.24877557374121648,False,0.03202816130984996,True
scv_mean,SCAND_ONDJFM,24,-0.07861306735147927,0.7015765259669892,-0.22259178974731972,0.3276351747543803,-0.04347826086956521,0.8323390389136163,circulation,0.8288255793933377,False,0.5650955307690229,False
scv_mean,POL_ONDJFM,24,0.2742014640231083,0.18703619288271656,0.2180203475908268,0.32078573709359604,0.19217391304347822,0.35996545424425863,circulation,0.41560965631116076,False,0.5584048016073709,False
scv_mean,AO_ONDJFM,24,0.14754614706724653,0.48003520702081137,0.35451466570795476,0.10569466477357341,0.14869565217391303,0.47658236215975236,circulation,0.6889054879382637,False,0.2660591622489209,False
scv_mean,NINO34_ONDJFM,24,0.016487665237948923,0.9388268956772632,0.06765551632331882,0.7542540768638236,0.009565217391304347,0.9644892996569219,circulation,0.9567161507798994,False,0.854490336474334,False
scv_mean,DMI_ONDJFM,24,-0.36260351776444594,0.08640672193103716,-0.1388599343261053,0.5237874013174568,-0.368695652173913,0.08086809755075455,circulation,0.24877557374121648,False,0.7321340628080437,False
scv_mean,AMO_ONDJFM,23,-0.05918274358947355,0.7889186183537304,0.13284490878407093,0.5478325220395336,-0.0909090909090909,0.6805413135082277,circulation,0.8750247802389459,False,0.746322566256756,False
scv_mean,NCP_ONDJFM,24,0.5677615376171118,0.0029445141282940512,0.6494279688580166,0.0009204142436684619,0.5530434782608695,0.003976124267192146,circulation,0.017857053423202634,True,0.008239898943317659,True
scv_mean,MOI_ONDJFM,24,0.38838913707970646,0.05916426706297141,0.5166107955807272,0.010421288423441174,0.36,0.08212268557700905,circulation,0.1948607692139691,False,0.04503913157717105,True
scv_mean,NAO_DJF,24,0.16772503940650707,0.44554502500782833,0.44666574034432294,0.026324525438633836,0.09217391304347824,0.6765753072994442,circulation,0.6648095567271594,False,0.09080753729290204,False
scv_mean,EA_DJF,24,-0.2355971365672017,0.2695869923650297,-0.20219027165061698,0.3416231616719182,-0.08434782608695651,0.6962729382822084,circulation,0.5307052833992207,False,0.5786049945434291,False
scv_mean,WP_DJF,24,-0.2699792583763753,0.2151234386462662,-0.12510438744318775,0.5513422306944042,-0.31913043478260866,0.13972537963299844,circulation,0.45873615746186497,False,0.7483923420256172,False
scv_mean,EAWR_DJF,24,0.5014549112258178,0.0123473497157061,0.5408857618789951,0.0065968951918841095,0.46879757577024106,0.02055964446603851,circulation,0.05803254366381867,False,0.031397880913271205,True
scv_mean,SCAND_DJF,24,-0.18417551651439762,0.36914190393252744,-0.34494127563064597,0.11996594036839342,-0.1434782608695652,0.48565157747261456,circulation,0.6337778807243394,False,0.29295269362532683,False
scv_mean,POL_DJF,24,0.41842843380513783,0.036330459754085886,0.2827812612281636,0.2154968297071355,0.34695652173913033,0.08751364318045016,circulation,0.13392404772094404,False,0.417663958607644,False
scv_mean,AO_DJF,24,0.3297211537587039,0.10776493465531056,0.5110203935942127,0.013705191046759331,0.31565217391304345,0.12457388596076428,circulation,0.29150802467911346,False,0.05351990452348764,False
scv_mean,NINO34_DJF,24,0.0173319167486048,0.9355778984753267,0.07880233220152714,0.7159704129538778,-0.010434782608695651,0.961189240004299,circulation,0.9567161507798994,False,0.8360399853126026,False
scv_mean,DMI_DJF,24,-0.5632280409561744,0.0046958314773806725,-0.40162035724593437,0.056956826016557556,-0.528695652173913,0.008783614797078178,circulation,0.024522675492987957,True,0.1647366660171203,False
scv_mean,AMO_DJF,23,-0.027199167567877783,0.9019268420450346,0.1396991419986393,0.5292907239657576,-0.0909090909090909,0.6798621157484209,circulation,0.9420124794692584,False,0.7338338213664146,False
scv_mean,NCP_DJF,24,0.4860697182155512,0.013805548526133454,0.5051571177792715,0.014752352204019863,0.4860869565217391,0.013801688829456057,circulation,0.06254079814248409,False,0.056029135643550186,False
scv_mean,MOI_DJF,24,0.454114854904348,0.02537416202369736,0.5902415158771909,0.0025052165547848433,0.41739130434782606,0.041821889006656496,circulation,0.1048426914385737,False,0.014584585816435012,True
scv_mean,NAO_SON,24,-0.16768276583641073,0.4171644676915608,-0.16229155997519662,0.4703028040029523,-0.10434782608695652,0.6151865486698351,circulation,0.6561045223853437,False,0.683646765154962,False
scv_mean,EA_SON,24,-0.2259757952534078,0.28609693877163883,-0.004861644993529271,0.9827826324801217,-0.22976510007383102,0.2778764766690922,circulation,0.537862244890681,False,0.9880381545789458,False
scv_mean,WP_SON,24,0.10115880903262199,0.63020366884598,0.10141877707490855,0.6474242905499213,0.08262665992239869,0.6943913420425446,circulation,0.7769068179871753,False,0.7997087620465522,False
scv_mean,EAWR_SON,24,0.4982871308619691,0.01021777984087265,0.5323756477863558,0.010696331815728814,0.46434782608695646,0.017830015008792305,circulation,0.04863145848314072,True,0.04555214187448917,True
scv_mean,SCAND_SON,24,-0.025142031551320276,0.905766243509911,-0.10979001724282494,0.6152264099760618,-0.01826086956521739,0.9314868890836205,circulation,0.9434019599992424,False,0.7844612387984489,False
